TransactionID,AccountNumber,TransactionType,Amount,TransactionDate,BranchCode,Currency,TransactionTime,TransactionStatus,Channel,IsInternational,Fees,TransactionCategory,GeoLocation
976,694043,Payment,975.327913627578,2025-09-02 00:00:00,269,USD,20,Pending,Mobile App,Yes,,Utility,"52.5200,13.4050"
977,313522,Withdrawal,,2025-09-03 00:00:00,490,JPY,21,,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
978,672321,Payment,,2025-09-04 00:00:00,346,USD,6,Completed,Mobile App,No,1,Shopping,"40.7128,-74.0060"
979,450020,Transfer,1376.01216184405,2025-09-05 00:00:00,13,*^$$,8,Completed,Mobile App,Yes,1,Loan Payment,"40.7128,-74.0060"
980,655084,Withdrawal,4632.95817663996,2025-09-06 00:00:00,107,GBP,13,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
981,865289,Transfer,2152.57744092787,2025-09-07 00:00:00,327,JPY,1,Completed,POS,Yes,1.5,Loan Payment,
982,953005,Payment,1360.64423937297,2025-09-08 00:00:00,375,USD,23,Completed,POS,Yes,1.5,Shopping,"35.6895,139.6917"
983,734519,Transfer,,2025-09-09 00:00:00,332,USD,19,Pending,Mobile App,Yes,1,Loan Payment,"35.6895,139.6917"
984,231752,,2010.38742148083,2025-09-10 00:00:00,319,GBP,17,Completed,Branch,Yes,5,Loan Payment,"35.6895,139.6917"
985,401510,Deposit,2650.13497980832,2025-09-11 00:00:00,334,USD,13,Completed,Online Banking,Yes,0,Salary,"35.6895,139.6917"
986,857121,Withdrawal,7280.53984950418,2025-09-12 00:00:00,76,EUR,10,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
987,698483,Transfer,4993.25351665637,2025-09-13 00:00:00,313,GBP,15,Completed,ATM,No,2.5,Loan Payment,"51.5074,-0.1278"
988,561648,Payment,6618.32300556683,2025-09-14 00:00:00,275,EUR,10,Completed,Mobile App,Yes,1,Shopping,"-33.8688,151.2093"
989,839173,Deposit,,2025-09-15 00:00:00,104,JPY,11,Completed,Branch,Yes,5,Salary,"52.5200,13.4050"
990,771223,Withdrawal,287.149266760316,2025-09-16 00:00:00,76,USD,1,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
991,940376,Transfer,4448.00902916809,2025-09-17 00:00:00,263,EUR,9,Completed,POS,Yes,1.5,Loan Payment,"-33.8688,151.2093"
992,370725,Payment,2209.28928945842,2025-09-18 00:00:00,195,EUR,1,Completed,Mobile App,Yes,1,Utility,"51.5074,-0.1278"
993,161495,,4814.52104292348,2025-09-19 00:00:00,498,USD,20,Completed,Online Banking,Yes,0,Loan Payment,"35.6895,139.6917"
994,525528,Deposit,3408.56675192703,2025-09-20 00:00:00,497,JPY,17,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
995,498136,Deposit,5380.12472170676,2025-09-21 00:00:00,353,-999,6,Completed,Branch,Yes,5,Salary,"52.5200,13.4050"
996,587579,Payment,3750.6725731425,2025-09-22 00:00:00,272,EUR,9,Completed,POS,No,1.5,Utility,"52.5200,13.4050"
997,242551,Transfer,5424.09578490399,2025-09-23 00:00:00,128,EUR,13,Completed,ATM,No,2.5,Loan Payment,"52.5200,13.4050"
998,945486,Payment,8790.03855510166,2025-09-24 00:00:00,242,GBP,3,Failed,Mobile App,Yes,1,Shopping,
999,887245,Transfer,9602.45201726877,2025-09-25 00:00:00,153,JPY,16,Completed,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
1000,392326,Withdrawal,,2025-09-26 00:00:00,33,GBP,20,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
