TransactionID,AccountNumber,TransactionType,Amount,TransactionDate,BranchCode,Currency,TransactionStatus,Channel,Fees,GeoLocation
1281,351417.0,Withdrawal,649.47,2022-04-20,493,INR,Reversed,Mobile App,5.09,"19.076,72.8777"
1282,491928.0,Deposit,8359.6,2022-10-22,433,GBP,Completed,ATM,5.53,
1283,521486.0,,270.09,2019-11-20,78,JPY,Reversed,Branch,6.86,"35.6895,139.6917"
1284,768626.0,,7488.75,2021-04-02,64,BRL,Reversed,Online Banking,9.6,"-23.5505,-46.6333"
1285,310492.0,Transfer,3004.3,2023-05-09,137,ZAR,Completed,ATM,5.89,"-33.9249,18.4241"
1286,454952.0,Transfer,2608.61,2022-04-22,401,JPY,Failed,Mobile App,0.34,"35.6895,139.6917"
1287,972008.0,Withdrawal,9165.16,2022-08-29,426,BRL,Completed,ATM,4.73,"-23.5505,-46.6333"
1288,464800.0,Payment,2987.22,2023-01-08,298,BRL,Completed,Mobile App,5.36,"48.8566,2.3522"
1289,644090.0,Transfer,1976.46,2024-05-04,47,EUR,Completed,Mobile App,5.97,
1290,976395.0,Transfer,4582.81,2021-02-17,176,INR,Reversed,POS,2.0,"19.076,72.8777"
1291,601437.0,Withdrawal,629.35,2023-05-08,332,AED,Completed,Online Banking,3.16,"25.276987,55.296249"
1292,915123.0,Transfer,307.25,2020-03-29,211,GBP,Reversed,POS,1.34,"51.5074,-0.1278"
1293,613276.0,Deposit,8584.2,2024-10-05,493,BRL,Pending,Online Banking,3.78,"-23.5505,-46.6333"
1294,640247.0,Transfer,5785.86,2023-12-19,83,CAD,Pending,Online Banking,5.34,"43.65107,-79.347015"
1295,618214.0,Payment,3578.74,2023-05-19,40,USD,Pending,Online Banking,3.66,"40.7128,-74.006"
1296,813866.0,Withdrawal,8357.28,2020-04-20,437,AUD,Failed,Mobile App,0.13,"-33.8688,151.2093"
1297,209043.0,Payment,9844.86,2019-07-23,356,SGD,Completed,Online Banking,2.51,"1.3521,103.8198"
1298,926915.0,Deposit,5515.14,2019-01-12,27,JPY,Reversed,ATM,9.06,"35.6895,139.6917"
1299,618021.0,Transfer,3962.33,2022-11-20,51,JPY,Reversed,ATM,9.38,"35.6895,139.6917"
1300,479811.0,Deposit,4587.33,2020-11-28,340,USD,Completed,POS,8.59,"-33.8688,151.2093"
1301,300484.0,Deposit,9217.22,2024-03-27,158,SGD,Reversed,Branch,0.09,"1.3521,103.8198"
1302,462646.0,Transfer,5701.41,2019-08-07,114,INR,Pending,Online Banking,9.8,"19.076,72.8777"
1303,490080.0,Withdrawal,5623.77,2021-04-09,489,JPY,Reversed,Mobile App,4.71,"35.6895,139.6917"
1304,949262.0,Transfer,3869.79,2020-09-02,369,CAD,Pending,POS,2.99,"43.65107,-79.347015"
1305,388171.0,Transfer,6315.43,2020-12-30,330,ZAR,Reversed,ATM,5.95,"-33.9249,18.4241"
1306,120996.0,Withdrawal,1100.96,2023-04-01,317,EUR,Pending,Branch,6.7,"-33.9249,18.4241"
1307,848261.0,Payment,8084.91,2022-02-12,211,CAD,Failed,Mobile App,5.11,"43.65107,-79.347015"
1308,868716.0,Payment,1693.58,2022-08-19,253,INR,Reversed,POS,5.06,"25.276987,55.296249"
1309,104960.0,Deposit,3887.61,2023-08-07,334,CAD,Reversed,Mobile App,4.08,"43.65107,-79.347015"
1310,124181.0,Withdrawal,4477.47,2024-05-24,5,CAD,Pending,Branch,9.44,"43.65107,-79.347015"
1311,718794.0,Payment,1669.96,2024-09-22,340,AUD,Completed,Mobile App,,"-33.8688,151.2093"
1312,874272.0,Deposit,2900.16,2023-12-09,400,JPY,Pending,Branch,4.73,"35.6895,139.6917"
1313,755476.0,Transfer,3353.31,2021-02-20,211,ZAR,Reversed,Mobile App,4.72,"-33.9249,18.4241"
1314,209261.0,Payment,1890.25,2023-02-19,271,JPY,Failed,Online Banking,7.51,"35.6895,139.6917"
1315,238031.0,Withdrawal,4866.42,2019-12-08,7,GBP,Completed,ATM,8.86,"51.5074,-0.1278"
1316,400419.0,Transfer,2253.79,2024-06-08,475,BRL,Reversed,POS,7.33,"-23.5505,-46.6333"
1317,480338.0,Payment,8457.39,2020-04-17,178,CAD,Reversed,Branch,2.27,"43.65107,-79.347015"
1318,294149.0,Withdrawal,7529.12,2022-11-22,457,USD,Reversed,Branch,9.27,"40.7128,-74.006"
1319,583607.0,Payment,5793.51,2021-01-20,161,EUR,Reversed,Online Banking,3.68,"48.8566,2.3522"
1320,582810.0,Deposit,4716.4,2019-10-27,61,GBP,Pending,Branch,3.63,
1321,651201.0,Withdrawal,5299.44,2023-11-21,328,USD,Completed,Mobile App,2.7,
1322,329793.0,Payment,1999.16,2020-02-13,353,ZAR,Completed,Online Banking,7.03,"-33.9249,18.4241"
1323,492416.0,Withdrawal,6927.7,2019-08-20,93,INR,Reversed,Online Banking,2.93,"19.076,72.8777"
1324,158484.0,Withdrawal,3718.47,2019-07-05,410,AUD,Completed,POS,7.65,"19.076,72.8777"
1325,245994.0,Deposit,1996.83,2024-12-25,114,INR,Failed,Branch,4.35,"19.076,72.8777"
1326,990346.0,Withdrawal,4376.02,2020-09-30,86,ZAR,Failed,Branch,1.1,"-33.9249,18.4241"
1327,107557.0,Deposit,1065.1,2024-08-06,317,CAD,Completed,Branch,5.19,"43.65107,-79.347015"
1328,172618.0,Withdrawal,9674.46,2022-11-06,431,CAD,Completed,Branch,7.32,"43.65107,-79.347015"
1329,496025.0,Deposit,2685.62,2023-11-16,134,AED,Pending,ATM,4.97,"25.276987,55.296249"
1330,523791.0,Withdrawal,8767.39,2022-08-16,152,CAD,Reversed,Branch,5.04,"43.65107,-79.347015"
1331,650011.0,Withdrawal,231.46,2023-09-06,337,USD,Failed,POS,9.32,"40.7128,-74.006"
1332,295892.0,Withdrawal,3512.34,2021-11-17,151,USD,Reversed,Branch,1.61,"40.7128,-74.006"
1333,646086.0,Deposit,7754.84,2021-04-02,356,EUR,Pending,ATM,1.55,"48.8566,2.3522"
1334,574300.0,Withdrawal,3704.43,2019-01-04,346,JPY,Pending,,8.2,"35.6895,139.6917"
1335,174567.0,Deposit,6884.6,2022-02-14,187,EUR,Completed,POS,8.07,"52.52,13.405"
1336,559112.0,Transfer,8877.28,2019-09-15,236,USD,Reversed,ATM,7.83,"40.7128,-74.006"
1337,932922.0,Withdrawal,652.68,2019-05-26,291,AUD,Completed,Branch,1.92,"-33.8688,151.2093"
1338,538109.0,Deposit,6429.37,2019-12-01,345,JPY,Failed,Online Banking,3.0,"35.6895,139.6917"
1339,348454.0,Transfer,2461.94,2023-07-04,111,EUR,Reversed,POS,6.27,"48.8566,2.3522"
1340,869973.0,Deposit,8014.23,2020-01-19,360,BRL,Pending,ATM,6.01,"-23.5505,-46.6333"
1341,274576.0,Transfer,404.39,2021-04-10,35,USD,Reversed,Mobile App,3.42,"40.7128,-74.006"
1342,131463.0,Withdrawal,8276.82,2023-01-05,98,GBP,Reversed,ATM,0.65,"51.5074,-0.1278"
1343,414437.0,Payment,9250.01,2020-09-17,236,BRL,Failed,ATM,,"-23.5505,-46.6333"
1344,323630.0,Deposit,5212.34,2019-12-08,400,EUR,Pending,ATM,5.52,"48.8566,2.3522"
1345,830874.0,Deposit,7581.76,2021-06-29,10,BRL,Reversed,Branch,3.62,"-23.5505,-46.6333"
1346,886590.0,Payment,8996.94,2021-08-08,257,JPY,Reversed,Online Banking,7.73,"48.8566,2.3522"
1347,520227.0,Payment,4822.11,2024-05-05,31,AED,Pending,Branch,3.11,"-33.9249,18.4241"
1348,851772.0,Payment,3764.32,2021-04-12,283,EUR,Completed,Branch,5.6,"52.52,13.405"
1349,176965.0,Transfer,6368.87,2021-04-14,268,GBP,Completed,POS,8.19,"51.5074,-0.1278"
1350,555408.0,Deposit,1684.07,2022-10-12,422,CAD,Failed,ATM,2.75,"43.65107,-79.347015"
1351,998926.0,Withdrawal,4438.18,2020-09-13,100,CAD,Pending,POS,7.97,"43.65107,-79.347015"
1352,875656.0,Transfer,7972.97,2019-04-23,414,INR,Failed,Branch,8.4,"-33.8688,151.2093"
1353,634065.0,Payment,5331.3,2023-11-02,276,CAD,Failed,POS,6.5,"43.65107,-79.347015"
1354,355513.0,Payment,2581.77,2020-12-23,442,CAD,Pending,Mobile App,9.66,"52.52,13.405"
1355,511090.0,Withdrawal,7919.87,2022-04-27,498,BRL,Completed,Branch,,"-23.5505,-46.6333"
1356,724358.0,Withdrawal,4638.97,2020-01-12,452,GBP,Completed,,9.6,"51.5074,-0.1278"
1357,548114.0,Payment,5727.12,2019-09-08,409,SGD,Completed,ATM,7.29,"1.3521,103.8198"
1358,860139.0,Transfer,3281.5,2019-09-23,221,EUR,Failed,Branch,3.01,"48.8566,2.3522"
1359,608082.0,Payment,4628.83,2023-10-05,162,INR,Failed,POS,6.65,"19.076,72.8777"
1360,213765.0,Payment,1834.35,2024-05-28,230,SGD,Failed,POS,8.17,"1.3521,103.8198"
1361,348637.0,Transfer,4665.13,2021-09-24,271,GBP,Failed,Online Banking,,"51.5074,-0.1278"
1362,626145.0,Payment,8485.49,2019-11-15,267,INR,Pending,POS,0.14,"19.076,72.8777"
1363,693959.0,Withdrawal,1054.03,2019-03-08,32,BRL,Reversed,Branch,2.41,"-23.5505,-46.6333"
1364,297674.0,Transfer,1641.19,2020-01-03,131,ZAR,Pending,Online Banking,5.57,"-33.9249,18.4241"
1365,114843.0,Payment,3786.79,2023-09-17,31,AUD,Pending,Mobile App,4.62,"-33.8688,151.2093"
1366,252519.0,Withdrawal,5044.52,2023-12-19,347,USD,Failed,Branch,0.57,"40.7128,-74.006"
1367,224440.0,Payment,8878.58,2021-07-20,174,AUD,Failed,Mobile App,6.52,"-33.8688,151.2093"
1368,897645.0,Deposit,6700.84,2023-05-05,70,INR,Pending,ATM,5.03,"19.076,72.8777"
1369,473375.0,Deposit,6385.2,2019-09-06,274,AUD,Failed,Branch,5.61,"48.8566,2.3522"
1370,514092.0,Transfer,4474.04,2019-09-30,314,ZAR,Reversed,POS,9.92,"-33.9249,18.4241"
1371,610818.0,Deposit,952.11,2021-03-15,421,EUR,Completed,POS,7.85,"52.52,13.405"
1372,709479.0,Withdrawal,5628.65,2024-10-09,104,CAD,Reversed,Online Banking,8.39,"43.65107,-79.347015"
1373,128323.0,Payment,289.95,2024-12-21,181,BRL,Failed,Online Banking,6.15,"-23.5505,-46.6333"
1374,282611.0,Withdrawal,7650.32,2021-04-03,270,USD,Failed,Branch,6.99,"40.7128,-74.006"
1375,795121.0,Withdrawal,9207.97,2019-02-20,492,JPY,Failed,Mobile App,8.95,"35.6895,139.6917"
1376,887458.0,Transfer,4733.82,2021-05-03,457,JPY,Failed,Online Banking,7.47,"35.6895,139.6917"
1377,574904.0,Payment,5079.16,2020-06-28,73,INR,Pending,Mobile App,1.56,"19.076,72.8777"
1378,507701.0,Withdrawal,5468.66,2022-02-23,88,ZAR,Pending,Branch,4.44,"-33.9249,18.4241"
1379,563679.0,Withdrawal,7363.0,2023-11-24,420,EUR,Failed,Online Banking,0.88,"52.52,13.405"
1380,349746.0,Deposit,5405.65,2021-06-08,480,AED,Pending,Mobile App,0.36,"25.276987,55.296249"
1381,844419.0,Withdrawal,8057.26,2021-06-24,494,JPY,Pending,Online Banking,2.76,"35.6895,139.6917"
1382,337924.0,Deposit,3416.31,2019-09-25,15,USD,Failed,Online Banking,9.68,"40.7128,-74.006"
1383,977150.0,Deposit,7956.33,2023-11-30,265,CAD,Pending,Mobile App,8.46,"43.65107,-79.347015"
1384,479272.0,Withdrawal,7104.76,2021-06-17,108,AUD,Pending,Branch,6.6,"-33.8688,151.2093"
1385,933013.0,Transfer,9878.64,2020-04-19,289,CAD,Completed,ATM,2.47,"43.65107,-79.347015"
1386,816632.0,Transfer,7806.33,2023-03-23,74,SGD,Failed,Online Banking,5.26,"1.3521,103.8198"
1387,480154.0,Payment,6035.04,2024-06-02,491,EUR,Reversed,ATM,2.79,"48.8566,2.3522"
1388,394768.0,Withdrawal,5958.66,2019-04-04,302,INR,Failed,Branch,5.22,"19.076,72.8777"
1389,567115.0,Payment,359.85,2023-06-06,168,USD,Completed,POS,3.1,"40.7128,-74.006"
1390,227045.0,Deposit,1468.43,2019-08-19,483,BRL,Completed,POS,9.17,"-23.5505,-46.6333"
1391,227259.0,Payment,1242.93,2019-01-02,22,ZAR,Completed,Branch,2.19,"-33.9249,18.4241"
1392,220538.0,Transfer,8687.01,2019-12-20,111,USD,Failed,Online Banking,2.1,"19.076,72.8777"
1393,286425.0,Deposit,6253.72,2023-02-02,90,CAD,Completed,Branch,6.52,"43.65107,-79.347015"
1394,565520.0,Transfer,2986.84,2020-06-11,291,SGD,Pending,Mobile App,2.1,"1.3521,103.8198"
1395,773472.0,Payment,3092.98,2023-08-30,209,USD,Failed,Online Banking,5.51,"40.7128,-74.006"
1396,180786.0,Transfer,9808.43,2024-08-06,334,ZAR,Reversed,ATM,9.62,"-33.9249,18.4241"
1397,719569.0,Payment,7815.33,2019-02-08,403,EUR,Failed,Branch,8.75,"52.52,13.405"
1398,456358.0,Withdrawal,8765.66,2020-07-03,191,EUR,Pending,ATM,1.41,"52.52,13.405"
1399,336361.0,Withdrawal,5236.38,2021-02-28,397,EUR,Failed,Online Banking,1.91,"48.8566,2.3522"
1400,494459.0,Payment,3306.99,2019-08-15,134,SGD,Reversed,,4.08,"1.3521,103.8198"
1401,864190.0,Deposit,8301.06,2024-09-19,56,AUD,Completed,Branch,3.5,"-33.8688,151.2093"
1402,328550.0,Deposit,1520.97,2024-09-15,12,SGD,Reversed,POS,5.85,"1.3521,103.8198"
1403,710420.0,Deposit,9273.21,2020-02-29,17,USD,Reversed,Branch,5.56,"19.076,72.8777"
1404,766271.0,Transfer,1084.3,2023-08-29,217,AUD,Completed,Branch,6.33,"-33.8688,151.2093"
1405,996470.0,Withdrawal,9265.61,2022-05-11,408,USD,Reversed,Branch,6.29,"40.7128,-74.006"
1406,510012.0,Payment,9078.63,2021-05-18,307,EUR,Failed,POS,3.07,"48.8566,2.3522"
1407,912082.0,Transfer,5738.73,2022-02-18,175,EUR,Failed,ATM,5.33,"48.8566,2.3522"
1408,808701.0,Transfer,8589.01,2024-08-16,243,AED,Reversed,Mobile App,2.37,"25.276987,55.296249"
1409,792618.0,Withdrawal,6668.06,2023-05-08,461,USD,Completed,ATM,4.32,"40.7128,-74.006"
1410,673997.0,Transfer,7071.13,2024-10-17,202,INR,Completed,Branch,5.89,"19.076,72.8777"
1411,795191.0,,9666.97,2023-11-24,93,AED,Completed,ATM,8.9,"25.276987,55.296249"
1412,695695.0,Transfer,2080.73,2023-02-20,187,INR,Completed,POS,6.73,"19.076,72.8777"
1413,753729.0,Payment,3260.01,2019-10-06,220,GBP,Failed,POS,6.76,"51.5074,-0.1278"
1414,984858.0,Transfer,5373.79,2019-01-01,307,SGD,Pending,Branch,4.58,"-33.8688,151.2093"
1415,879130.0,Withdrawal,7741.6,2023-05-14,1,JPY,Completed,ATM,4.9,"43.65107,-79.347015"
1416,436867.0,Transfer,3539.87,2024-01-28,312,BRL,Reversed,Online Banking,0.64,"-23.5505,-46.6333"
1417,709950.0,Transfer,1949.1,2020-04-12,442,INR,Pending,POS,2.67,"19.076,72.8777"
1418,363427.0,Payment,4352.22,2021-10-10,60,ZAR,Reversed,Mobile App,,"-33.9249,18.4241"
1419,915320.0,Payment,6122.54,2019-08-21,157,CAD,Reversed,Branch,6.15,"43.65107,-79.347015"
1420,838689.0,Payment,6921.67,2023-04-20,423,BRL,Pending,Online Banking,4.28,"-23.5505,-46.6333"
1421,187469.0,,9836.07,2023-11-20,127,GBP,Reversed,Online Banking,2.38,"51.5074,-0.1278"
1422,271003.0,Payment,3632.56,2020-06-25,357,EUR,Failed,Online Banking,5.54,"51.5074,-0.1278"
1423,862395.0,Deposit,8345.91,2024-03-14,352,INR,Failed,ATM,3.21,"43.65107,-79.347015"
1424,132397.0,Payment,2942.01,2020-02-24,152,SGD,Failed,Mobile App,2.33,"1.3521,103.8198"
1425,762687.0,Deposit,4340.41,2020-02-12,28,BRL,Completed,ATM,0.58,"-23.5505,-46.6333"
1426,725599.0,Deposit,5324.42,2023-11-12,92,AED,Reversed,Mobile App,0.56,"25.276987,55.296249"
1427,473564.0,Deposit,9450.5,2019-06-30,243,SGD,Pending,Online Banking,4.54,"1.3521,103.8198"
1428,747479.0,Deposit,5231.68,2024-09-26,91,EUR,Completed,Online Banking,2.65,
1429,993736.0,Payment,5112.3,2024-08-11,1,EUR,Failed,POS,8.08,"52.52,13.405"
1430,523447.0,Deposit,3538.28,2023-02-20,350,AUD,Completed,,5.14,
1431,634650.0,Deposit,9410.19,2020-09-21,109,EUR,Completed,Online Banking,9.61,"52.52,13.405"
1432,416807.0,Withdrawal,8626.13,2020-04-05,276,ZAR,Completed,POS,2.51,"-33.9249,18.4241"
1433,826670.0,Payment,7880.96,2021-03-22,177,AUD,Reversed,POS,5.26,"-33.8688,151.2093"
1434,901505.0,Payment,1199.95,2019-03-30,277,ZAR,Failed,Online Banking,4.56,"-33.9249,18.4241"
1435,422257.0,Payment,3269.96,2024-09-08,489,USD,Completed,Branch,4.4,"40.7128,-74.006"
1436,692615.0,Withdrawal,6406.73,2022-09-21,484,EUR,Pending,,2.66,"52.52,13.405"
1437,963003.0,Deposit,6261.34,2019-05-04,16,SGD,Completed,Mobile App,2.31,"1.3521,103.8198"
1438,218222.0,Payment,6054.85,2021-05-25,430,INR,Failed,Online Banking,0.66,"19.076,72.8777"
1439,382969.0,Withdrawal,5267.22,2020-07-24,375,EUR,Pending,POS,,"52.52,13.405"
1440,733258.0,Transfer,4259.64,2020-07-14,400,ZAR,Completed,Mobile App,2.69,"-33.9249,18.4241"
1441,489849.0,Payment,1298.84,2019-09-26,383,GBP,Failed,Branch,6.46,"51.5074,-0.1278"
1442,805612.0,Deposit,4451.12,2024-04-18,449,JPY,Completed,,3.19,"35.6895,139.6917"
1443,579428.0,Deposit,1144.64,2019-10-22,74,USD,Failed,Branch,8.77,"40.7128,-74.006"
1444,873448.0,Deposit,2422.99,2022-02-06,175,AED,Failed,,4.36,"25.276987,55.296249"
1445,892173.0,Payment,8881.3,2022-05-03,201,USD,Pending,Mobile App,4.11,"40.7128,-74.006"
1446,213485.0,Deposit,7276.09,2022-03-03,151,BRL,Completed,Mobile App,9.72,"1.3521,103.8198"
1447,472412.0,Payment,2318.14,2019-07-17,381,AUD,Completed,ATM,4.93,"-33.8688,151.2093"
1448,351253.0,Withdrawal,4237.28,2019-10-25,88,AUD,Completed,ATM,2.24,"-33.8688,151.2093"
1449,729736.0,Payment,8543.93,2020-03-26,233,USD,Completed,Online Banking,7.21,
1450,106487.0,Transfer,2165.86,2022-02-27,194,AUD,Completed,ATM,6.2,"-33.8688,151.2093"
1451,731435.0,Deposit,8814.68,2023-06-14,161,INR,Pending,ATM,2.17,"19.076,72.8777"
1452,364724.0,Transfer,318.14,2022-11-06,134,SGD,Completed,Branch,0.84,"1.3521,103.8198"
1453,946123.0,Withdrawal,9681.79,2021-12-12,34,CAD,Pending,POS,9.49,"43.65107,-79.347015"
1454,333843.0,Deposit,5058.35,2021-11-03,316,EUR,Reversed,ATM,9.05,"48.8566,2.3522"
1455,972215.0,Payment,3124.31,2023-10-08,63,SGD,Pending,,9.15,"1.3521,103.8198"
1456,446435.0,Withdrawal,9097.03,2021-05-21,357,AUD,Reversed,ATM,7.88,
1457,706524.0,Deposit,1429.16,2024-07-04,83,AED,Reversed,,,"25.276987,55.296249"
1458,616075.0,Payment,2846.57,2019-06-10,377,AED,Pending,Mobile App,,"25.276987,55.296249"
1459,356642.0,Withdrawal,5120.06,2024-05-28,373,EUR,Completed,Mobile App,6.04,"19.076,72.8777"
1460,330956.0,Withdrawal,6882.41,2020-12-17,47,INR,Reversed,POS,7.75,"19.076,72.8777"
1461,872106.0,Transfer,9199.52,2022-01-17,355,CAD,Pending,Online Banking,7.22,"43.65107,-79.347015"
1462,393239.0,Deposit,9973.53,2024-07-12,181,JPY,Reversed,Online Banking,5.12,
1463,563827.0,Payment,6380.36,2022-11-07,73,SGD,Completed,Mobile App,8.82,"1.3521,103.8198"
1464,988041.0,Deposit,7482.33,2019-07-11,90,JPY,Failed,ATM,2.9,"35.6895,139.6917"
1465,727385.0,Payment,2237.59,2020-10-01,317,AUD,Completed,Mobile App,2.28,"-33.8688,151.2093"
1466,960286.0,Deposit,8609.48,2022-09-07,470,SGD,Completed,Mobile App,,"1.3521,103.8198"
1467,981722.0,Withdrawal,624.53,2021-07-10,488,SGD,Completed,Branch,9.26,"1.3521,103.8198"
1468,336742.0,Payment,2415.65,2024-11-26,84,CAD,Completed,ATM,0.66,"43.65107,-79.347015"
1469,724671.0,Deposit,1027.48,2023-11-19,266,ZAR,Reversed,Online Banking,5.9,"-33.9249,18.4241"
1470,768493.0,Payment,8620.99,2021-01-18,237,JPY,Completed,Mobile App,5.9,"35.6895,139.6917"
1471,551808.0,Withdrawal,7178.71,2023-02-15,252,SGD,Completed,POS,5.5,"1.3521,103.8198"
1472,885666.0,Transfer,439.18,2024-11-25,359,CAD,Reversed,Branch,9.86,"43.65107,-79.347015"
1473,375897.0,Payment,6374.55,2022-06-28,4,GBP,Completed,Online Banking,5.87,"51.5074,-0.1278"
1474,417532.0,Deposit,9376.07,2024-06-22,414,USD,Completed,Online Banking,6.58,"40.7128,-74.006"
1475,820172.0,Withdrawal,8366.13,2024-08-14,266,AED,Pending,Branch,5.59,"25.276987,55.296249"
1476,313794.0,Payment,597.38,2023-11-20,217,INR,Failed,Mobile App,3.36,"19.076,72.8777"
1477,553340.0,Withdrawal,7347.19,2021-04-04,236,SGD,Reversed,POS,1.13,"1.3521,103.8198"
1478,539625.0,Payment,9508.26,2020-10-13,379,BRL,Completed,Mobile App,8.36,"-23.5505,-46.6333"
1479,899345.0,Transfer,167.51,2023-10-03,24,EUR,Failed,Branch,6.32,
1480,590757.0,,8346.77,2024-10-18,79,AUD,Pending,ATM,3.55,"-33.8688,151.2093"
1481,325436.0,Transfer,4219.02,2023-02-15,432,AUD,Reversed,ATM,8.16,"-33.8688,151.2093"
1482,213931.0,Withdrawal,9959.85,2024-09-11,84,INR,Reversed,Online Banking,1.45,"19.076,72.8777"
1483,827486.0,Transfer,9032.25,2019-09-11,54,AUD,Pending,Online Banking,5.44,"-23.5505,-46.6333"
1484,391933.0,Withdrawal,2826.73,2021-02-16,22,GBP,Pending,POS,8.97,"51.5074,-0.1278"
1485,136962.0,Withdrawal,4783.17,2020-06-13,12,AED,Pending,Branch,9.31,"25.276987,55.296249"
1486,570253.0,Payment,9701.68,2023-02-19,470,SGD,Pending,Branch,6.79,"1.3521,103.8198"
1487,614709.0,Payment,1344.6,2021-09-07,323,EUR,Failed,Branch,1.78,"48.8566,2.3522"
1488,955025.0,Transfer,6443.32,2022-10-18,119,AUD,Pending,Mobile App,5.04,"-33.8688,151.2093"
1489,167418.0,Payment,706.64,2019-07-08,251,BRL,Completed,Mobile App,0.08,"-23.5505,-46.6333"
1490,727251.0,Withdrawal,9541.3,2020-02-18,315,ZAR,Failed,POS,5.93,"-33.9249,18.4241"
1491,446203.0,Payment,9735.21,2019-06-14,458,CAD,Failed,Mobile App,,"43.65107,-79.347015"
1492,618625.0,Withdrawal,2887.03,2023-08-09,148,CAD,Reversed,Branch,6.89,"43.65107,-79.347015"
1493,589936.0,Payment,6094.84,2022-01-23,201,INR,Failed,POS,1.96,
1494,460568.0,Withdrawal,4354.15,2019-04-13,229,USD,Pending,Mobile App,1.2,"40.7128,-74.006"
1495,151485.0,Transfer,5113.93,2024-10-03,141,SGD,Failed,ATM,0.02,"1.3521,103.8198"
1496,807723.0,Payment,5030.38,2022-09-10,204,USD,Completed,Online Banking,,"40.7128,-74.006"
1497,780251.0,Payment,8839.74,2022-06-27,146,AED,Pending,Mobile App,3.22,"25.276987,55.296249"
1498,457381.0,Transfer,166.15,2024-01-16,9,INR,Pending,POS,1.9,"19.076,72.8777"
1499,242993.0,Deposit,1915.69,2021-10-16,60,INR,Reversed,POS,4.56,"19.076,72.8777"
1500,307362.0,Deposit,6680.71,2019-11-28,457,AUD,Reversed,ATM,5.13,"-33.8688,151.2093"
1501,460661.0,Payment,8911.5,2020-02-05,121,CAD,Reversed,Online Banking,8.91,"43.65107,-79.347015"
1502,575666.0,Deposit,2460.3,2021-05-12,122,EUR,Failed,ATM,0.23,"48.8566,2.3522"
1503,610472.0,Withdrawal,3427.37,2024-08-19,172,ZAR,Completed,,9.62,"-33.9249,18.4241"
1504,184266.0,Deposit,9471.67,2019-01-16,91,AUD,Completed,POS,7.35,"-33.8688,151.2093"
1505,513065.0,,1009.42,2023-04-24,476,ZAR,Failed,Online Banking,1.26,"-33.9249,18.4241"
1506,666778.0,Deposit,6651.74,2024-01-16,63,USD,Pending,POS,1.42,"40.7128,-74.006"
1507,948222.0,Deposit,3559.97,2021-06-16,27,AUD,Reversed,Online Banking,5.8,"-33.8688,151.2093"
1508,502881.0,Deposit,5966.26,2023-02-24,325,INR,Completed,Mobile App,4.21,"19.076,72.8777"
1509,706220.0,Withdrawal,5119.71,2022-03-24,439,ZAR,Pending,POS,8.51,"-33.9249,18.4241"
1510,658154.0,Deposit,5754.93,2023-08-30,155,ZAR,Completed,POS,4.65,"-33.9249,18.4241"
1511,326865.0,,179.66,2019-01-11,280,AUD,Pending,Online Banking,2.97,"-33.8688,151.2093"
1512,883445.0,Deposit,7488.49,2023-07-14,214,AED,Completed,ATM,0.52,"40.7128,-74.006"
1513,912168.0,Payment,1041.82,2019-12-08,372,SGD,Failed,Mobile App,3.28,"1.3521,103.8198"
1514,894440.0,Payment,5973.13,2019-11-30,91,GBP,Failed,Branch,3.93,"51.5074,-0.1278"
1515,581510.0,Deposit,9342.7,2021-03-28,259,AUD,Pending,Branch,0.97,"-33.8688,151.2093"
1516,800983.0,Transfer,6892.31,2020-05-19,159,EUR,Pending,POS,5.42,"52.52,13.405"
1517,726234.0,Deposit,6181.7,2022-10-19,95,SGD,Failed,Online Banking,9.13,"1.3521,103.8198"
1518,931897.0,Deposit,9648.81,2021-12-28,389,AUD,Failed,POS,5.3,"48.8566,2.3522"
1519,614207.0,Transfer,2375.66,2021-02-10,47,AUD,Reversed,Mobile App,8.3,"-33.8688,151.2093"
1520,120063.0,Transfer,9768.76,2024-02-16,461,AED,Failed,Branch,4.41,"25.276987,55.296249"
1521,913412.0,Payment,7715.35,2024-10-01,373,BRL,Reversed,Online Banking,2.31,"-33.8688,151.2093"
1522,138911.0,Payment,7031.81,2022-11-28,197,BRL,Reversed,Branch,4.25,"-23.5505,-46.6333"
1523,266422.0,Payment,2978.95,2024-06-05,441,SGD,Completed,POS,5.21,"1.3521,103.8198"
1524,715693.0,Transfer,3466.08,2022-06-25,452,AED,Reversed,POS,9.3,"25.276987,55.296249"
1525,444394.0,Deposit,586.3,2021-09-29,34,EUR,Pending,Mobile App,0.35,"48.8566,2.3522"
1526,688519.0,Transfer,6074.18,2019-05-23,150,ZAR,Failed,POS,7.61,"-33.9249,18.4241"
1527,526120.0,Deposit,7113.43,2021-12-08,404,CAD,Completed,POS,4.01,"43.65107,-79.347015"
1528,594349.0,Payment,2871.39,2020-06-11,162,BRL,Reversed,ATM,5.84,"-23.5505,-46.6333"
1529,636476.0,,7402.28,2021-10-21,403,ZAR,Failed,Mobile App,7.19,"-33.9249,18.4241"
1530,378853.0,Withdrawal,741.05,2024-11-18,175,ZAR,Pending,Mobile App,1.44,"-33.9249,18.4241"
1531,725348.0,Withdrawal,4791.21,2021-11-02,441,ZAR,Reversed,Mobile App,7.4,"-33.9249,18.4241"
1532,316970.0,,7489.09,2019-08-27,436,EUR,Completed,Online Banking,7.22,"52.52,13.405"
